loss,train_auc,valid_auc,params,iteration,train_time,best_round,feature_importance
-0.7883299220347929,0.8002587731394848,0.7883299220347929,"{'max_depth': 8, 'num_leaves': 65, 'subsample': 0.6763786443691909, 'colsample_bytree': 0.6694029817698061, 'reg_alpha': 0.06734177471424793, 'reg_lambda': 0.15087122361956556, 'min_child_samples': 110, 'min_split_gain': 0.06732759741358926, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",126,6.706056699855253,79,"[2449.645355939865, 143041.00990756354, 13317.945064385733, 63502.99919478098, 158733.87761775652, 104427.74331569672, 22105.845434824627, 15179.623768488565, 22789.843069076538]"
-0.7880292660398106,0.8017440007284539,0.7880292660398106,"{'max_depth': 7, 'num_leaves': 75, 'subsample': 0.9680239594125031, 'colsample_bytree': 0.8660531816248294, 'reg_alpha': 0.4909875726086568, 'reg_lambda': 6.0512752280827105, 'min_child_samples': 55, 'min_split_gain': 0.1965822553936462, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",127,7.068539600120857,93,"[1981.2574838002522, 133860.28370457888, 11692.05380042394, 65421.98374636968, 179309.09528024992, 93564.80662408471, 24884.25903333227, 15874.760971302787, 19573.948544790346]"
-0.7889788760531536,0.8019616063622589,0.7889788760531536,"{'max_depth': 8, 'num_leaves': 55, 'subsample': 0.9875868078589198, 'colsample_bytree': 0.7568452814942738, 'reg_alpha': 0.10519918253685293, 'reg_lambda': 0.4205462029595616, 'min_child_samples': 125, 'min_split_gain': 0.003657004007749773, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",128,7.508635000092909,108,"[2676.1146306991577, 135313.94266726574, 13130.249574661255, 66025.1828345855, 176156.10240872702, 101105.49351509412, 24980.470090468723, 15577.56702208519, 23114.329773743946]"
-0.7885508308040897,0.8025190249131505,0.7885508308040897,"{'max_depth': 7, 'num_leaves': 115, 'subsample': 0.9513678396463433, 'colsample_bytree': 0.7229134162254449, 'reg_alpha': 0.010553252722755108, 'reg_lambda': 0.9908274163360671, 'min_child_samples': 145, 'min_split_gain': 0.05257022688518277, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",129,7.084639600012451,90,"[2684.0599921122193, 132276.53844991326, 14328.715908159813, 66388.33726905783, 176342.29329779246, 101374.58818647017, 25732.435433718067, 16765.961389407516, 21585.407810807228]"
-0.7887916737616988,0.7964897674860197,0.7887916737616988,"{'max_depth': 8, 'num_leaves': 30, 'subsample': 0.7323943289849015, 'colsample_bytree': 0.7695494773175484, 'reg_alpha': 0.1490994736523529, 'reg_lambda': 0.8452231488956724, 'min_child_samples': 80, 'min_split_gain': 0.08239979942931044, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",130,7.027867699973285,115,"[1894.595831712087, 137020.41107996306, 8796.016557693481, 65234.59464057287, 172492.01402711868, 98075.29921134312, 22817.72134200732, 8859.626265764236, 22558.773114522297]"
-0.7874204080150077,0.7969397072127888,0.7874204080150077,"{'max_depth': 5, 'num_leaves': 15, 'subsample': 0.8556787974082312, 'colsample_bytree': 0.708416153890077, 'reg_alpha': 0.02417872554438014, 'reg_lambda': 0.028073244583204586, 'min_child_samples': 85, 'min_split_gain': 0.015247127218228693, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",131,13.255657400004566,366,"[1941.6273595293362, 167469.43141211072, 8517.734065870443, 61988.75099847714, 142936.1388578415, 108352.13769993123, 21844.20618667205, 10456.434072514376, 24035.168445189793]"
-0.7889198452896843,0.7961939178846896,0.7889198452896843,"{'max_depth': 8, 'num_leaves': 20, 'subsample': 0.8342888098058645, 'colsample_bytree': 0.812853131056975, 'reg_alpha': 0.028115668517013675, 'reg_lambda': 1.3274552763314158, 'min_child_samples': 115, 'min_split_gain': 0.020316555347307, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",132,8.412002200027928,181,"[1902.2179001172383, 147541.7357724905, 7389.383211255074, 64561.95104948679, 164901.0597802798, 99858.2217407624, 22250.761210600536, 8428.539450923601, 24139.069338877995]"
-0.7882258589577166,0.7982869053601029,0.7882258589577166,"{'max_depth': 6, 'num_leaves': 35, 'subsample': 0.6608707955804537, 'colsample_bytree': 0.8446716804906308, 'reg_alpha': 0.2149399604533698, 'reg_lambda': 2.927368950236, 'min_child_samples': 65, 'min_split_gain': 0.03180863146796098, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",133,8.477307799970731,147,"[1930.028310696284, 147802.6649034818, 8886.189824571213, 68447.81739954154, 162987.99815990528, 97074.95454832911, 24453.08870132764, 10696.035752236843, 21038.863558034103]"
-0.7886271782609132,0.8057812850780114,0.7886271782609132,"{'max_depth': 8, 'num_leaves': 80, 'subsample': 0.713032846826121, 'colsample_bytree': 0.7459034692397714, 'reg_alpha': 0.014663698567914675, 'reg_lambda': 3.7553215412581586, 'min_child_samples': 105, 'min_split_gain': 0.0004060819150008277, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",134,7.9914917999412864,102,"[2926.5130110581717, 136290.17925072214, 16569.80476842324, 65765.04294884205, 176439.0631938378, 101923.92173799872, 25412.59767595927, 20886.312577158213, 21728.03905705611]"
-0.7884349672691108,0.7981012301650114,0.7884349672691108,"{'max_depth': 6, 'num_leaves': 100, 'subsample': 0.9183969468796064, 'colsample_bytree': 0.7924875715090143, 'reg_alpha': 0.2700927470540638, 'reg_lambda': 0.3087664402507687, 'min_child_samples': 80, 'min_split_gain': 0.04578091939111926, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",135,6.818159899907187,94,"[2051.239354799191, 130845.36186560988, 10401.606622065106, 67197.2151927948, 173216.71820514897, 100421.4886571765, 24121.239708999794, 11012.814066976309, 21598.727843483288]"
-0.7876694087421668,0.7995337914207475,0.7876694087421668,"{'max_depth': 7, 'num_leaves': 45, 'subsample': 0.7959768438235777, 'colsample_bytree': 0.6048782378857845, 'reg_alpha': 0.052624458855131125, 'reg_lambda': 7.296223949294415, 'min_child_samples': 125, 'min_split_gain': 0.1009637161763629, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",136,8.161310700001195,141,"[2730.236020306746, 141619.20529007912, 15269.794026593367, 67187.23183257382, 159072.8344044884, 107326.97933659951, 17882.37064242363, 14673.619747042656, 24321.64313364029]"
-0.7840973272232391,0.7909486279396573,0.7840973272232391,"{'max_depth': 3, 'num_leaves': 90, 'subsample': 0.8880937691846441, 'colsample_bytree': 0.9688154587537883, 'reg_alpha': 0.03859175025176071, 'reg_lambda': 0.0627340531900143, 'min_child_samples': 35, 'min_split_gain': 0.1289058954176077, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",137,19.30572389997542,618,"[828.3952371676763, 177552.74200952053, 4818.402929663658, 69433.92184369762, 136819.11291737357, 96083.36702867349, 17306.538530429203, 6838.443010528882, 17759.56279174487]"
-0.7875351249055415,0.7990755049874356,0.7875351249055415,"{'max_depth': 5, 'num_leaves': 60, 'subsample': 0.9417225853548135, 'colsample_bytree': 0.6618964564054256, 'reg_alpha': 0.38158231441283486, 'reg_lambda': 0.25101344449654905, 'min_child_samples': 100, 'min_split_gain': 0.00950522936054532, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",138,11.471893300069496,266,"[2300.850616450111, 155940.92186668701, 10476.010766458698, 66443.71034356455, 151925.87746263607, 108455.50165451784, 22731.933856919408, 13030.546733268848, 22649.56264146169]"
-0.7875644868844466,0.7941669658238538,0.7875644868844466,"{'max_depth': 8, 'num_leaves': 20, 'subsample': 0.7604509038868934, 'colsample_bytree': 0.8869386977757734, 'reg_alpha': 0.0590994486595068, 'reg_lambda': 0.4802428347390421, 'min_child_samples': 120, 'min_split_gain': 0.1755209826153274, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",139,7.699909100076184,155,"[1714.5858720938365, 173886.0601269404, 6119.528588930766, 66349.98531158765, 138773.16753037772, 94331.93959347408, 23327.706367651623, 7102.799341599147, 20073.328783671062]"
-0.7882581788039817,0.8025452909520664,0.7882581788039817,"{'max_depth': 7, 'num_leaves': 95, 'subsample': 0.7419032093134664, 'colsample_bytree': 0.7286066869999785, 'reg_alpha': 0.6612688170877136, 'reg_lambda': 0.3457246036636889, 'min_child_samples': 90, 'min_split_gain': 0.1430943456323491, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",140,6.888303599786013,82,"[2330.4668640245995, 131076.970659857, 13974.852634370327, 66051.83536356191, 175848.6457467576, 100876.57246277232, 24819.836357121665, 17137.761820683878, 20792.46914279461]"
-0.7880354423004098,0.7960321409086735,0.7880354423004098,"{'max_depth': 7, 'num_leaves': 25, 'subsample': 0.8190261923132929, 'colsample_bytree': 0.6767602597650604, 'reg_alpha': 0.017755562292211195, 'reg_lambda': 0.785579123916753, 'min_child_samples': 150, 'min_split_gain': 0.07114513550214692, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",141,8.181076900102198,160,"[2179.7458328406015, 159096.72392145792, 9172.283270557722, 65117.49033109347, 146352.0454975764, 104263.75559250514, 22947.127438664436, 10078.914856135845, 21363.990271250408]"
-0.7864251605863949,0.8013470918150034,0.7864251605863949,"{'max_depth': 8, 'num_leaves': 70, 'subsample': 0.8730285490867001, 'colsample_bytree': 0.6473192992254788, 'reg_alpha': 4.74298007127531, 'reg_lambda': 0.1041780825664434, 'min_child_samples': 110, 'min_split_gain': 0.058383284315844365, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",142,7.596632200060412,103,"[1928.4735627869766, 144350.8347048834, 13660.684974533817, 63377.812066316605, 158003.34998415908, 103779.64061441024, 18037.923217693966, 16863.1091529727, 19536.147206902504]"
-0.7887544296419801,0.7999460771041246,0.7887544296419801,"{'max_depth': 8, 'num_leaves': 50, 'subsample': 0.9315362366026513, 'colsample_bytree': 0.9008053297882546, 'reg_alpha': 0.010159034574132194, 'reg_lambda': 4.9536385018615, 'min_child_samples': 185, 'min_split_gain': 0.02838347082550725, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",143,7.19696530001238,105,"[2139.853520154953, 138999.98370476565, 10514.064662456512, 65721.19641693433, 173924.42360870042, 94667.27451960246, 25031.862775484722, 13365.847947120667, 21054.035527070362]"
-0.7889976953204969,0.797121847852379,0.7889976953204969,"{'max_depth': 7, 'num_leaves': 35, 'subsample': 0.8598870528257259, 'colsample_bytree': 0.7625939587245795, 'reg_alpha': 0.07964757432854026, 'reg_lambda': 0.07790160411438396, 'min_child_samples': 75, 'min_split_gain': 0.04174944444789663, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",144,6.872341700131074,107,"[2117.227465788523, 133471.98289497694, 9252.496902942657, 66472.73828220367, 174389.47242418924, 98764.69125878811, 23077.653714815777, 9252.416642983755, 23633.567255655926]"
-0.7883789468784187,0.7961103334108103,0.7883789468784187,"{'max_depth': 6, 'num_leaves': 25, 'subsample': 0.8435834310928285, 'colsample_bytree': 0.6150093641529522, 'reg_alpha': 0.030083684659772205, 'reg_lambda': 0.0120974771262561, 'min_child_samples': 140, 'min_split_gain': 0.036890945400831966, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",145,8.24910999997519,164,"[2146.1713478565216, 154371.16548464695, 8641.706036229929, 63853.05710566044, 151368.14137530327, 104760.80619571607, 21897.452650904655, 9322.33479949832, 24246.308506965637]"
-0.7889877988910537,0.7982865129652771,0.7889877988910537,"{'max_depth': 8, 'num_leaves': 40, 'subsample': 0.7199630357536582, 'colsample_bytree': 0.7983435212088694, 'reg_alpha': 0.07517369634437134, 'reg_lambda': 0.3953524032229591, 'min_child_samples': 95, 'min_split_gain': 0.020896255303487366, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",146,7.046845200005919,103,"[2083.978851159414, 134233.0638054212, 10336.838168859482, 65244.03667020798, 175437.28087965646, 98930.47327566147, 23807.209420839947, 10812.072968800863, 22946.14527463913]"
-0.7892127041811254,0.798323526944514,0.7892127041811254,"{'max_depth': 8, 'num_leaves': 30, 'subsample': 0.7058437347879466, 'colsample_bytree': 0.8077505489985856, 'reg_alpha': 0.03589661635694064, 'reg_lambda': 0.6098152641715116, 'min_child_samples': 100, 'min_split_gain': 0.013717310823198325, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",147,7.750321900006384,140,"[2117.8940393129983, 139444.18351932368, 9414.09157538414, 66064.84095342954, 172753.91925756136, 99529.31521375974, 23307.694479703903, 11034.67686021328, 23758.62467177709]"
-0.7892022984681543,0.7980821433370041,0.7892022984681543,"{'max_depth': 8, 'num_leaves': 30, 'subsample': 0.6467704855848175, 'colsample_bytree': 0.851565926369739, 'reg_alpha': 0.0456110241794365, 'reg_lambda': 0.6203964568249035, 'min_child_samples': 85, 'min_split_gain': 0.005477578804928284, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",148,7.754039500141516,135,"[2043.9266837437947, 155338.15957053503, 7881.810188293457, 68078.68293221791, 158407.38229791322, 95937.98677992821, 25357.486456314724, 10370.067839860916, 21903.29123910268]"
-0.7893675713709407,0.7990787436344182,0.7893675713709407,"{'max_depth': 8, 'num_leaves': 30, 'subsample': 0.6467127963507292, 'colsample_bytree': 0.8672709508840538, 'reg_alpha': 0.04174497970071916, 'reg_lambda': 0.6869402683772824, 'min_child_samples': 85, 'min_split_gain': 0.004118809094816091, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",149,8.072096299845725,150,"[2141.1185533205667, 156345.4088892142, 8227.928594032923, 68339.72136259079, 158574.26918625832, 96861.63017114003, 25415.01902127266, 11605.900449911753, 22312.7643040816]"
-0.7886406120860906,0.7993912898614827,0.7886406120860906,"{'max_depth': 8, 'num_leaves': 15, 'subsample': 0.6905878010279461, 'colsample_bytree': 0.8730291203194687, 'reg_alpha': 0.0135913182940431, 'reg_lambda': 1.2585206472000756, 'min_child_samples': 95, 'min_split_gain': 0.00030638642408967014, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",150,12.871023700106889,350,"[2055.990338305632, 185979.72970342636, 7688.655651489894, 66050.50437188148, 135573.4400155147, 98970.31314311425, 23159.947744727135, 11365.063863178095, 23979.086329142254]"
-0.7884500383589662,0.7968672782687231,0.7884500383589662,"{'max_depth': 8, 'num_leaves': 25, 'subsample': 0.625080304751148, 'colsample_bytree': 0.9179797136666519, 'reg_alpha': 0.036908974454341686, 'reg_lambda': 0.6859524730515044, 'min_child_samples': 60, 'min_split_gain': 0.011728203496724727, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",151,8.290854700142518,151,"[2006.6621030171711, 166765.77960968018, 7126.938587983449, 67927.02994330724, 146878.52368688583, 95544.22197445233, 24307.516908804577, 9729.098158836365, 21154.245945771534]"
-0.7883701157071169,0.798343806222635,0.7883701157071169,"{'max_depth': 8, 'num_leaves': 20, 'subsample': 0.6657001586866603, 'colsample_bytree': 0.8802493732421752, 'reg_alpha': 0.02184114899506859, 'reg_lambda': 0.8769720857720252, 'min_child_samples': 70, 'min_split_gain': 0.015357663532252982, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",152,9.894011900061741,232,"[2209.7738343079886, 174109.190337499, 7598.471053699653, 67037.90502347548, 143711.18587152162, 97159.12408618133, 24805.372034192085, 11123.795826733112, 21030.40367078781]"
-0.7893045549597643,0.8018785638708034,0.7893045549597643,"{'max_depth': 8, 'num_leaves': 45, 'subsample': 0.6967509896375185, 'colsample_bytree': 0.8616824652850289, 'reg_alpha': 0.026195550563030846, 'reg_lambda': 1.7389856796858976, 'min_child_samples': 75, 'min_split_gain': 0.023612778641588467, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",153,8.27186550013721,125,"[2179.8369359970093, 141547.72059476376, 10977.611837089062, 67423.85528973739, 174420.74352220693, 97910.90968083341, 26043.465994993847, 14915.275898913542, 22218.190027395885]"
-0.7892778800566257,0.8008962263659983,0.7892778800566257,"{'max_depth': 8, 'num_leaves': 40, 'subsample': 0.6794872713861615, 'colsample_bytree': 0.9425243294555372, 'reg_alpha': 0.025407075555718545, 'reg_lambda': 1.9667718506055119, 'min_child_samples': 75, 'min_split_gain': 0.024551582177901817, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",154,8.119994000066072,131,"[2233.2335448265076, 145346.65072258314, 9990.537470976511, 67136.41928915183, 171008.9250551065, 97025.53864693642, 25801.905272245407, 13916.714077711105, 22291.793356815975]"
-0.7891812345553925,0.799810006131667,0.7891812345553925,"{'max_depth': 8, 'num_leaves': 45, 'subsample': 0.6017803209637419, 'colsample_bytree': 0.9816456440364474, 'reg_alpha': 0.016853254097981548, 'reg_lambda': 3.4118615171330355, 'min_child_samples': 40, 'min_split_gain': 0.05032497140051051, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",155,7.215666100149974,106,"[1962.5719771385193, 202531.62572924295, 9346.436078627905, 71064.83010458946, 108334.44456926982, 96849.90873773892, 26332.28792476654, 12396.628716786703, 15816.982591629028]"
-0.7889688801924363,0.802863804575726,0.7889688801924363,"{'max_depth': 8, 'num_leaves': 65, 'subsample': 0.6103870054861841, 'colsample_bytree': 0.9581219139668218, 'reg_alpha': 0.024321260520402108, 'reg_lambda': 2.4863883969495473, 'min_child_samples': 15, 'min_split_gain': 0.06256454307750409, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",156,7.060132700018585,92,"[1992.61323706309, 202876.11222362518, 11505.152059078217, 71893.5874985059, 108568.87140321732, 98234.77103010814, 26771.56883764267, 17102.512246131897, 16131.06815401713]"
-0.7887945652872984,0.7999259914314619,0.7887945652872984,"{'max_depth': 7, 'num_leaves': 50, 'subsample': 0.6839004447130328, 'colsample_bytree': 0.930151209319363, 'reg_alpha': 0.01201351785187344, 'reg_lambda': 1.9470759711329406, 'min_child_samples': 50, 'min_split_gain': 0.033231080611025594, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",157,7.198755499906838,100,"[1935.1574873924255, 135795.34255345663, 9783.035699685415, 67433.93774024646, 175277.5766655604, 96542.17684936523, 26434.04290453593, 13275.314524173737, 21106.906325101852]"
-0.7887820109349611,0.8014839689151629,0.7887820109349611,"{'max_depth': 8, 'num_leaves': 55, 'subsample': 0.6542687698012187, 'colsample_bytree': 0.9384545371432818, 'reg_alpha': 0.019007745027279484, 'reg_lambda': 1.4382702646416974, 'min_child_samples': 65, 'min_split_gain': 0.022706329247168137, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",158,7.061313800048083,98,"[2166.413083871206, 134927.08242909113, 10833.117999951044, 67207.28405594826, 177338.0739413897, 97911.31089846294, 26339.786975622177, 15012.69797317187, 21584.69901005427]"
-0.7890410699362338,0.7984210536133344,0.7890410699362338,"{'max_depth': 8, 'num_leaves': 40, 'subsample': 0.6315914439233408, 'colsample_bytree': 0.9482920778902759, 'reg_alpha': 0.014907646683202134, 'reg_lambda': 1.7566689963529756, 'min_child_samples': 45, 'min_split_gain': 0.03760142574405933, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",159,6.914297000039369,103,"[1920.7195792198181, 201052.47511545816, 8535.265190601349, 71326.13546498616, 108222.14217249553, 96159.19293260574, 25501.738659858704, 10693.768740653992, 17354.99925820033]"
-0.7889127138471793,0.8009744195625222,0.7889127138471793,"{'max_depth': 7, 'num_leaves': 60, 'subsample': 0.6172669279144265, 'colsample_bytree': 0.9789879056735901, 'reg_alpha': 0.02716809577418376, 'reg_lambda': 2.1528099184490213, 'min_child_samples': 60, 'min_split_gain': 0.02636238528770645, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",160,7.171244899975136,94,"[2071.0149762630463, 200313.86271750927, 10199.625973800818, 71977.35754887263, 108901.1165488561, 97838.620697322, 27304.916669368744, 14149.260102709135, 17105.966516097385]"
-0.7888369079757936,0.8009269527426905,0.7888369079757936,"{'max_depth': 8, 'num_leaves': 45, 'subsample': 0.6414839280521057, 'colsample_bytree': 0.9109842105644668, 'reg_alpha': 0.01011929762752719, 'reg_lambda': 6.446747914282063, 'min_child_samples': 75, 'min_split_gain': 0.04608954865825576, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",161,7.705005900003016,123,"[2138.03847459952, 146286.25859461227, 10338.509976188341, 65875.05236299832, 170562.85471661887, 94811.39156619708, 24502.26070992152, 14404.789823234081, 20820.92476630211]"
-0.7891020332298845,0.8009332049257849,0.7891020332298845,"{'max_depth': 7, 'num_leaves': 55, 'subsample': 0.678030151108771, 'colsample_bytree': 0.962137677465779, 'reg_alpha': 0.03171720373093903, 'reg_lambda': 4.06127801749854, 'min_child_samples': 25, 'min_split_gain': 0.007023381441626921, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",162,7.5306674998719245,102,"[1945.3892465432484, 200623.5472915868, 10271.85618443042, 72018.52480324109, 108479.36087036133, 97083.99626668294, 27365.973213593166, 14037.197522143522, 16340.200696706772]"
-0.7890230106123838,0.7981415545151709,0.7890230106123838,"{'max_depth': 8, 'num_leaves': 35, 'subsample': 0.6681083977089833, 'colsample_bytree': 0.9932299029786938, 'reg_alpha': 0.04235178911779017, 'reg_lambda': 1.083729088584671, 'min_child_samples': 55, 'min_split_gain': 0.016389422665328876, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",163,7.11093070008792,115,"[1916.5064818064373, 202325.83496801057, 7999.982144832611, 70787.72456606229, 107754.73436133067, 96047.92912920316, 25994.1828567187, 10477.857260465622, 18267.66166639328]"
-0.7885738168111587,0.7998651364725529,0.7885738168111587,"{'max_depth': 8, 'num_leaves': 50, 'subsample': 0.6587707002866361, 'colsample_bytree': 0.8598249611211571, 'reg_alpha': 0.02204325996607995, 'reg_lambda': 4.690215818607221, 'min_child_samples': 70, 'min_split_gain': 0.055423521663120895, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",164,6.960669400170445,98,"[2078.1510416666665, 140483.22513540587, 9926.948847532272, 65804.43121949832, 172373.76982768378, 94600.1622300148, 24379.44412112236, 13112.03521267573, 20739.708919684093]"
-0.7887330580626558,0.7978477359445275,0.7887330580626558,"{'max_depth': 7, 'num_leaves': 40, 'subsample': 0.6974336045259676, 'colsample_bytree': 0.8675988227261313, 'reg_alpha': 0.012798701737798136, 'reg_lambda': 2.5875640781019458, 'min_child_samples': 80, 'min_split_gain': 0.07805375574368145, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",165,6.991507099941373,107,"[1826.7312016487122, 140678.9170958201, 8708.572470664978, 66100.29078944524, 172133.87346347174, 94564.05410369237, 24819.832419872284, 10754.532218625149, 20980.872766574223]"
-0.7879182434575239,0.8042867868095778,0.7879182434575239,"{'max_depth': 8, 'num_leaves': 85, 'subsample': 0.6264524897999805, 'colsample_bytree': 0.9206479034928792, 'reg_alpha': 0.0925653207026621, 'reg_lambda': 1.6677443670510275, 'min_child_samples': 85, 'min_split_gain': 0.15697294218406632, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",166,7.002926500048488,84,"[2289.478047132492, 132248.24476480484, 14044.511148174604, 67000.62734921773, 181278.68335354328, 97974.733111461, 26834.023793379467, 19741.092368205387, 19628.06848891576]"
